SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,RBIRTH2011,RBIRTH2012,RBIRTH2013,RDEATH2011,RDEATH2012,RDEATH2013,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RNETMIG2011,RNETMIG2012,RNETMIG2013
050,2,3,17,059,Illinois,Gallatin County,5589,5589,5578,5519,5439,5415,-11,-59,-80,-24,14,56,48,47,33,89,74,79,-19,-33,-26,-32,0,2,2,2,10,-30,-56,16,10,-28,-54,18,-2,2,0,-10,25,25,25,25,25,10.092817879,8.7607227596,8.6604016952,16.040371272,13.506114254,14.556845403,-5.947553393,-4.745391495,-5.896443707,0.3604577814,0.365030115,0.3685277317,-5.406866721,-10.22084322,2.9482218537,-5.046408939,-9.855813105,3.3167495854
050,2,3,17,061,Illinois,Greene County,13886,13886,13876,13839,13622,13629,-10,-37,-217,7,35,152,152,150,23,151,154,159,12,1,-2,-9,0,4,4,4,-19,-39,-222,5,-19,-35,-218,9,-3,-3,3,7,284,284,284,284,284,10.968789464,11.070245075,11.00877032,10.896626376,11.215906194,11.66929654,0.0721630886,-0.145661119,-0.660526219,0.2886523543,0.2913222388,0.2935672085,-2.814360455,-16.16838425,0.3669590107,-2.5257081,-15.87706202,0.6605262192
050,2,3,17,063,Illinois,Grundy County,50063,50063,50115,50067,50208,50228,52,-48,141,20,157,635,650,640,68,380,388,367,89,255,262,273,2,-1,-1,1,-37,-308,-121,-251,-35,-309,-122,-250,-2,6,1,-3,254,254,254,254,254,12.676927991,12.964348043,12.744434267,7.5861931285,7.7387185241,7.3081365248,5.0907348626,5.2256295188,5.4362977418,-0.019963666,-0.019945151,0.0199131785,-6.148809167,-2.413363251,-4.998207814,-6.168772833,-2.433308402,-4.978294635
050,2,3,17,065,Illinois,Hamilton County,8457,8457,8450,8412,8386,8368,-7,-38,-26,-18,22,93,100,91,41,117,102,107,-19,-24,-2,-16,0,1,1,1,13,-9,-25,9,13,-8,-24,10,-1,-6,0,-12,117,117,117,117,117,11.030719962,11.906179307,10.863077474,13.877357372,12.144302893,12.773069118,-2.84663741,-0.238123586,-1.909991644,0.1186098921,0.1190617931,0.1193744777,-1.067489029,-2.976544827,1.0743702996,-0.948879137,-2.857483034,1.1937447774
050,2,3,17,067,Illinois,Hancock County,19104,19104,19094,19051,18900,18618,-10,-43,-151,-282,54,191,186,181,61,181,193,191,-7,10,-7,-10,0,5,4,4,0,-60,-150,-249,0,-55,-146,-245,-3,2,2,-27,223,223,223,223,223,10.014418666,9.8021132513,9.6487019564,9.4901035522,10.171009987,10.181779413,0.5243151134,-0.368896735,-0.533077456,0.2621575567,0.2107981344,0.2132309825,-3.14589068,-7.904930041,-13.27362866,-2.883733124,-7.694131907,-13.06039768
050,2,3,17,069,Illinois,Hardin County,4320,4320,4304,4282,4256,4181,-16,-22,-26,-75,9,40,42,40,11,62,57,58,-2,-22,-15,-18,0,0,0,0,-11,0,-10,-59,-11,0,-10,-59,-3,0,-1,2,17,17,17,17,17,9.3174935942,9.8383696416,9.4820433803,14.442115071,13.352073085,13.748962902,-5.124621477,-3.513703443,-4.266919521,0,0,0,0,-2.342468962,-13.98601399,0,-2.342468962,-13.98601399
050,2,3,17,071,Illinois,Henderson County,7331,7328,7325,7212,7062,6990,-3,-113,-150,-72,10,65,69,67,8,78,81,82,2,-13,-12,-15,0,-2,-2,-2,-1,-100,-139,-61,-1,-102,-141,-63,-4,2,3,6,51,51,51,51,51,8.9426979432,9.6679277007,9.536009109,10.731237532,11.349306431,11.670936521,-1.788539589,-1.681378731,-2.134927412,-0.275159937,-0.280229788,-0.284656988,-13.75799684,-19.4759703,-8.682038144,-14.03315677,-19.75620008,-8.966695132
050,2,3,17,073,Illinois,Henry County,50486,50486,50434,50294,50177,49860,-52,-140,-117,-317,126,554,533,537,107,546,522,520,19,8,11,17,1,3,3,3,-71,-145,-125,-379,-70,-142,-122,-376,-1,-6,-6,42,724,724,724,725,724,10.999920578,10.610026774,10.73602767,10.84107696,10.391058116,10.396153423,0.1588436185,0.2189686576,0.3398742465,0.0595663569,0.0597187248,0.0599778082,-2.879040585,-2.4882802,-7.577196437,-2.819474228,-2.428561475,-7.517218629
050,2,3,17,075,Illinois,Iroquois County,29718,29718,29659,29469,29257,28982,-59,-190,-212,-275,67,312,308,308,63,385,348,328,4,-73,-40,-20,2,17,17,17,-59,-118,-190,-234,-57,-101,-173,-217,-6,-16,1,-38,468,468,468,468,468,10.553375727,10.489391411,10.577104689,13.022595048,11.851650036,11.263929669,-2.469219321,-1.362258625,-0.68682498,0.5750236774,0.5789599155,0.5838012329,-3.99134082,-6.470728468,-8.035852264,-3.416317142,-5.891768552,-7.452051031
050,2,3,17,077,Illinois,Jackson County,60218,60218,60376,60308,60113,59814,158,-68,-195,-299,171,659,668,651,74,468,436,426,97,191,232,225,47,197,206,210,18,-459,-641,-712,65,-262,-435,-502,-4,3,8,-22,4087,4089,4090,4095,4097,10.921083159,11.094410443,10.856604434,7.7557919857,7.2412619061,7.1043217958,3.1652911736,3.8531485372,3.7522826386,3.2647244042,3.4213301667,3.5021304627,-7.60664214,-10.64598367,-11.87388995,-4.341917736,-7.224653507,-8.371759487
050,2,3,17,079,Illinois,Jasper County,9698,9698,9707,9746,9656,9592,9,39,-90,-64,38,126,106,108,9,100,93,83,29,26,13,25,0,6,5,5,-16,8,-108,-81,-16,14,-103,-76,-4,-1,0,-13,54,54,54,54,54,12.954300108,10.926708587,11.221945137,10.281190562,9.5866405525,8.6242726517,2.6731095461,1.3400680342,2.5976724855,0.6168714337,0.5154107824,0.5195344971,0.8224952449,-11.1328729,-8.416458853,1.4393666787,-10.61746212,-7.896924356
050,2,3,17,081,Illinois,Jefferson County,38827,38825,38796,38758,38677,38644,-29,-38,-81,-33,144,452,449,439,143,445,423,426,1,7,26,13,1,5,5,5,-30,-47,-111,-40,-29,-42,-106,-35,-1,-3,-1,-11,2203,2203,2203,2203,2203,11.656394254,11.596823142,11.355259244,11.475874874,10.925292181,11.01899872,0.18051938,0.6715309615,0.3362605243,0.1289424143,0.1291405695,0.1293309709,-1.212058695,-2.866920643,-1.034647767,-1.08311628,-2.737780074,-0.905316796
050,2,3,17,083,Illinois,Jersey County,22985,22985,22964,22849,22738,22641,-21,-115,-111,-97,55,211,225,212,40,243,211,190,15,-32,14,22,2,6,5,5,-40,-92,-131,-106,-38,-86,-126,-101,2,3,1,-18,848,848,848,848,848,9.2113592212,9.8712352206,9.3435289451,10.60834261,9.2570250291,8.3739174508,-1.396983389,0.6142101915,0.9696114943,0.2619343854,0.2193607827,0.2203662487,-4.016327243,-5.747252506,-4.671764473,-3.754392858,-5.527891724,-4.451398224
050,2,3,17,085,Illinois,Jo Daviess County,22678,22677,22666,22699,22552,22407,-11,33,-147,-145,59,199,194,192,70,227,232,240,-11,-28,-38,-48,4,11,10,11,-3,67,-117,-100,1,78,-107,-89,-1,-17,-2,-8,167,167,167,167,167,8.7732833682,8.5743961459,8.5411152383,10.007715199,10.253917041,10.676394048,-1.234431831,-1.679520895,-2.13527881,0.4849553621,0.4419791828,0.4893347272,2.9538190235,-5.171156439,-4.44849752,3.4387743855,-4.729177256,-3.959162793
050,2,3,17,087,Illinois,Johnson County,12582,12582,12611,12648,12786,12677,29,37,138,-109,26,123,107,113,17,119,126,122,9,4,-19,-9,1,6,6,6,19,34,154,-54,20,40,160,-48,0,-7,-3,-52,1553,1553,1553,1553,1553,9.739102894,8.413934104,8.8756234536,9.4223841007,9.9079971691,9.5825315163,0.3167187933,-1.494063065,-0.706908063,0.47507819,0.471809389,0.4712720418,2.6921097431,12.109774318,-4.241448376,3.167187933,12.581583707,-3.770176334
050,2,3,17,089,Illinois,Kane County,515269,515269,515941,519735,521306,523643,672,3794,1571,2337,1780,7086,6888,6793,737,2822,2966,3028,1043,4264,3922,3765,81,437,375,425,-467,-1332,-2742,-2170,-386,-895,-2367,-1745,15,425,16,317,6787,6787,6789,6790,6791,13.683816174,13.232908214,13.001591465,5.4495807569,5.6981425323,5.7954981535,8.2342354173,7.5347656817,7.2060933117,0.8438932639,0.7204327207,0.813436828,-2.572233015,-5.267804054,-4.153312745,-1.728339751,-4.547371333,-3.339875917
050,2,3,17,091,Illinois,Kankakee County,113449,113449,113462,113418,112847,112120,13,-44,-571,-727,381,1339,1380,1335,298,989,1077,1090,83,350,303,245,15,58,48,50,-86,-400,-930,-1066,-71,-342,-882,-1016,1,-52,8,44,5107,5107,5107,5109,5110,11.803596615,12.198086315,11.868407366,8.7182651622,9.5198108413,9.6903101344,3.0853314528,2.6782754734,2.178097232,0.5112834979,0.4242812631,0.4445096392,-3.526093089,-8.220449473,-9.476945508,-3.014809591,-7.79616821,-9.032435868
050,2,3,17,093,Illinois,Kendall County,114736,114736,115206,116678,118108,119348,470,1472,1430,1240,434,1721,1729,1683,149,480,469,462,285,1241,1260,1221,11,23,23,25,169,174,163,-28,180,197,186,-3,5,34,-16,22,208,208,208,208,208,14.843628711,14.728305776,14.175257732,4.140001035,3.9951274778,3.8912472205,10.703627676,10.733178299,10.284010511,0.1983750496,0.1959230959,0.2105653258,1.5007503752,1.3884984624,-0.235833165,1.6991254248,1.5844215584,-0.025267839
050,2,3,17,095,Illinois,Knox County,52919,52919,52915,52661,52254,52078,-4,-254,-407,-176,117,522,538,528,170,687,600,576,-53,-165,-62,-48,7,26,26,26,48,-83,-368,-95,55,-57,-342,-69,-6,-32,-3,-59,3955,3955,3955,3955,3954,9.888611048,10.25592146,10.121535099,13.014321437,11.437830625,11.041674654,-3.125710389,-1.181909165,-0.920139554,0.4925361825,0.4956393271,0.4984089254,-1.572327044,-7.015202783,-1.821109535,-1.079790862,-6.519563456,-1.32270061
050,2,3,17,097,Illinois,Lake County,703462,703362,704165,701052,701219,703019,803,-3113,167,1800,2085,8150,8013,7848,994,4057,4168,4223,1091,4093,3845,3625,453,1134,2199,1671,-782,-8514,-5945,-3614,-329,-7380,-3746,-1943,41,174,68,118,20709,20707,17939,18301,18294,11.599631943,11.428604029,11.177592402,5.7741971525,5.9446426547,6.0146499383,5.8254347905,5.4839613741,5.1629424642,1.613985598,3.1363409783,2.3799384435,-12.11770139,-8.479102827,-5.147275604,-10.5037158,-5.342761848,-2.767337161
050,2,3,17,099,Illinois,LaSalle County,113924,113924,113863,113485,112944,112183,-61,-378,-541,-761,324,1238,1216,1193,274,1305,1249,1210,50,-67,-33,-17,13,39,39,39,-126,-362,-546,-808,-113,-323,-507,-769,2,12,-1,25,2950,2949,2948,2945,2943,10.890792969,10.740673677,10.598462201,11.480197759,11.032155775,10.749488067,-0.589404789,-0.291482098,-0.151025865,0.3430863698,0.3444788433,0.346471103,-3.184545279,-4.822703806,-7.178170544,-2.841458909,-4.478224962,-6.831699441
050,2,3,17,101,Illinois,Lawrence County,16833,16833,16839,16718,16592,16558,6,-121,-126,-34,38,154,165,159,34,209,219,205,4,-55,-54,-46,0,0,0,0,7,-79,-74,27,7,-79,-74,27,-5,13,2,-15,2471,2471,2471,2471,2471,9.1784128498,9.9069348544,9.592760181,12.456417439,13.149204443,12.368024133,-3.278004589,-3.242269589,-2.775263952,0,0,0,-4.708406592,-4.443110177,1.628959276,-4.708406592,-4.443110177,1.628959276
050,2,3,17,103,Illinois,Lee County,36031,36031,35976,35518,35132,34858,-55,-458,-386,-274,110,353,371,360,44,331,379,372,66,22,-8,-12,1,2,3,3,-110,-509,-388,-217,-109,-507,-385,-214,-12,27,7,-48,2872,2872,2872,2872,2872,9.8749545416,10.502476999,10.287183883,9.2595182813,10.728945506,10.630090013,0.6154362604,-0.226468507,-0.342906129,0.0559487509,0.08492569,0.0857265324,-14.23895712,-10.98372258,-6.200885841,-14.18300836,-10.89879689,-6.115159308
050,2,3,17,105,Illinois,Livingston County,38950,38950,38850,38822,38525,38186,-100,-28,-297,-339,110,434,409,415,140,417,371,354,-30,17,38,61,3,11,11,11,-76,-63,-348,-366,-73,-52,-337,-355,3,7,2,-45,3390,3390,3390,3390,3390,11.17519827,10.575717222,10.819830272,10.737460089,9.5931322482,9.2294455815,0.4377381811,0.9825849742,1.5903846906,0.2832423525,0.2844324925,0.2867906819,-1.6222062,-8.998409764,-9.542308144,-1.338963848,-8.713977271,-9.255517462
050,2,3,17,107,Illinois,Logan County,30305,30305,30286,30265,30027,29964,-19,-21,-238,-63,84,304,287,293,66,315,290,304,18,-11,-3,-11,2,11,11,11,-35,-48,-250,-66,-33,-37,-239,-55,-4,27,4,3,4361,4361,4361,4362,4364,10.04112236,9.5203343727,9.7681318864,10.404452445,9.619850063,10.134853561,-0.363330085,-0.09951569,-0.366721675,0.3633300854,0.3648908645,0.3667216749,-1.585440373,-8.292974192,-2.20033005,-1.222110287,-7.928083328,-1.833608375
050,2,3,17,109,Illinois,McDonough County,32612,32612,32586,32510,32572,32464,-26,-76,62,-108,66,304,303,312,51,299,298,283,15,5,5,29,7,46,50,51,-41,-115,12,-177,-34,-69,62,-126,-7,-12,-5,-11,4036,4035,4037,4042,4044,9.3400516161,9.3113303217,9.5946860201,9.1864323461,9.1576780062,8.7028722554,0.15361927,0.1536523155,0.8918137647,1.413297284,1.5365231554,1.5683621379,-3.53324321,0.3687655573,-5.443139184,-2.119945926,1.9052887127,-3.874777047
050,2,3,17,111,Illinois,McHenry County,308760,308860,309181,307913,307729,307409,321,-1268,-184,-320,878,3368,3331,3284,493,1881,1830,1801,385,1487,1501,1483,80,281,283,308,-151,-3203,-1989,-2224,-71,-2922,-1706,-1916,7,167,21,113,1647,1647,1647,1647,1647,10.915678973,10.821224023,10.67727892,6.0963159583,5.9450134981,5.8555966303,4.8193630144,4.8762105249,4.8216822892,0.9107202468,0.9193654754,1.0014013116,-10.38091441,-6.461547458,-7.230897782,-9.470194168,-5.542181982,-6.229496471
050,2,3,17,113,Illinois,McLean County,169572,169572,169828,170701,172295,174647,256,873,1594,2352,513,2146,2056,2079,327,1087,1076,1094,186,1059,980,985,119,490,510,521,-44,-616,125,835,75,-126,635,1356,-5,-60,-21,11,10676,10671,10675,10680,10681,12.603919196,11.988478,11.984712142,6.3841846069,6.2741256458,6.3065296217,6.2197345894,5.714352354,5.6781825204,2.8778753058,2.9737956128,3.0033838509,-3.617900384,0.7288714737,4.8134846747,-0.740025079,3.7026670865,7.8168685256
050,2,3,17,115,Illinois,Macon County,110768,110768,110752,110571,109978,109278,-16,-181,-593,-700,336,1390,1292,1285,247,1174,1162,1138,89,216,130,147,16,65,68,68,-122,-413,-793,-873,-106,-348,-725,-805,1,-49,2,-42,4059,4059,4059,4059,4060,12.560827388,11.716217258,11.721458022,10.608929031,10.537340908,10.380559711,1.9518983567,1.1788763495,1.3408983107,0.5873768203,0.6166430136,0.6202794906,-3.732101951,-7.191145732,-7.963294049,-3.14472513,-6.574502718,-7.343014558
050,2,3,17,117,Illinois,Macoupin County,47765,47765,47784,47813,47205,46880,19,29,-608,-325,115,492,431,423,131,525,550,559,-16,-33,-119,-136,2,14,15,15,39,47,-514,-224,41,61,-499,-209,-6,1,10,20,876,876,876,876,876,10.293210038,9.0719653118,8.9918690546,10.983608272,11.576753878,11.882871871,-0.690398234,-2.504788566,-2.891002817,0.2928962206,0.3157296512,0.3188606048,0.9832944548,-10.81900272,-4.761651698,1.2761906754,-10.50327306,-4.442791093
050,2,3,17,119,Illinois,Madison County,269282,269275,269279,268486,267899,267225,4,-793,-587,-674,786,3233,3194,3159,669,2642,2656,2660,117,591,538,499,43,128,161,143,-156,-1437,-1289,-1281,-113,-1309,-1128,-1138,0,-75,3,-35,3754,3754,3754,3756,3756,12.023839409,11.909356153,11.806609309,9.8258533002,9.9033343587,9.9416210075,2.1979861092,2.006021794,1.8649883018,0.4760443688,0.6003150722,0.5344555654,-5.344341859,-4.806249243,-4.78767538,-4.868297491,-4.20593417,-4.253219814
050,2,3,17,121,Illinois,Marion County,39437,39437,39425,38971,38868,38622,-12,-454,-103,-246,130,488,497,496,170,545,455,400,-40,-57,42,96,0,3,3,3,36,-464,-148,-311,36,-461,-145,-308,-8,64,0,-34,758,758,758,758,758,12.449614776,12.769948226,12.801651826,13.903770601,11.690797672,10.323912763,-1.454155824,1.0791505543,2.4777390631,0.0765345171,0.0770821825,0.0774293457,-11.83733864,-3.802721001,-8.026842173,-11.76080412,-3.725638819,-7.949412827
050,2,3,17,123,Illinois,Marshall County,12640,12640,12632,12500,12315,12153,-8,-132,-185,-162,32,124,109,109,27,174,145,136,5,-50,-36,-27,2,9,10,11,-13,-90,-159,-128,-11,-81,-149,-117,-2,-1,0,-18,255,255,255,255,255,9.8678975012,8.7850090671,8.9095962073,13.846888429,11.686479952,11.116560405,-3.978990928,-2.901470885,-2.206964198,0.716218367,0.8059641346,0.8991335622,-7.16218367,-12.81482974,-10.46264509,-6.445965303,-12.00886561,-9.563511525
050,2,3,17,125,Illinois,Mason County,14666,14666,14641,14490,14372,14248,-25,-151,-118,-124,39,153,146,146,35,202,182,180,4,-49,-36,-34,1,3,3,3,-30,-100,-87,-95,-29,-97,-84,-92,0,-5,2,2,206,206,206,206,206,10.504273798,10.117109001,10.202655486,13.868387628,12.611738618,12.578616352,-3.364113831,-2.494629617,-2.375960867,0.2059661529,0.2078858014,0.2096436059,-6.86553843,-6.028688241,-6.638714186,-6.659572277,-5.820802439,-6.42907058
050,2,3,17,127,Illinois,Massac County,15429,15429,15402,15325,15174,15073,-27,-77,-151,-101,33,189,174,171,81,218,192,168,-48,-29,-18,3,1,3,3,3,28,-62,-136,-125,29,-59,-133,-122,-8,11,0,18,292,292,292,292,292,12.301884336,11.410210171,11.30690647,14.189475055,12.59057674,11.10853969,-1.887590718,-1.180366569,0.1983667802,0.1952680053,0.1967277616,0.1983667802,-4.035538777,-8.918325191,-8.265282507,-3.840270772,-8.721597429,-8.066915727
050,2,3,17,129,Illinois,Menard County,12705,12705,12691,12713,12704,12607,-14,22,-9,-97,26,134,102,116,42,120,125,129,-16,14,-23,-13,0,0,0,0,2,9,13,-88,2,9,13,-88,0,-1,1,4,154,154,154,154,154,10.549519761,8.0261242476,9.1659752677,9.447331129,9.8359365779,10.193196634,1.1021886317,-1.80981233,-1.027221366,0,0,0,0.7085498347,1.0229374041,-6.953498479,0.7085498347,1.0229374041,-6.953498479
050,2,3,17,131,Illinois,Mercer County,16434,16434,16426,16362,16223,16178,-8,-64,-139,-45,50,148,156,151,60,161,162,172,-10,-13,-6,-21,0,0,0,0,3,-59,-136,-32,3,-59,-136,-32,-1,8,3,8,185,185,185,185,185,9.0276930584,9.5749578027,9.3206999784,9.8206660974,9.9432254105,10.616956267,-0.792973039,-0.368267608,-1.296256288,0,0,0,-3.598877638,-8.34739911,-1.975247678,-3.598877638,-8.34739911,-1.975247678
050,2,3,17,133,Illinois,Monroe County,32957,32957,33010,33245,33310,33493,53,235,65,183,82,311,316,297,49,262,274,278,33,49,42,19,1,-2,-2,-2,22,185,28,163,23,183,26,161,-3,3,-3,3,343,343,343,343,343,9.3879707192,9.495905642,8.8918162358,7.9088370689,8.2337916009,8.3229795069,1.4791336503,1.262114041,0.5688367289,-0.060372802,-0.060100669,-0.05987755,5.5844841899,0.8414093607,4.8800203584,5.5241113878,0.7813086921,4.820142808
050,2,3,17,135,Illinois,Montgomery County,30104,30104,30096,29826,29688,29654,-8,-270,-138,-34,77,300,303,303,65,349,359,372,12,-49,-56,-69,0,2,2,2,-19,-219,-85,10,-19,-217,-83,12,-1,-4,1,23,2419,2419,2419,2418,2416,10.013016922,10.182478072,10.211991507,11.648476353,12.064388211,12.537494523,-1.635459431,-1.881910139,-2.325503016,0.0667534461,0.0672110764,0.0674058845,-7.309502353,-2.856470746,0.3370294227,-7.242748907,-2.78925967,0.4044353072
050,2,3,17,137,Illinois,Morgan County,35547,35551,35553,35589,35309,35067,2,36,-280,-242,113,372,361,360,87,363,393,356,26,9,-32,4,2,7,8,8,-26,23,-255,-240,-24,30,-247,-232,0,-3,-1,-14,3064,3064,3064,3066,3067,10.457957325,10.183644108,10.230760487,10.204942228,11.086349403,10.11708537,0.2530150966,-0.902705295,0.1136751165,0.1967895196,0.2256763237,0.227350233,0.6465941357,-7.193432819,-6.820506991,0.8433836552,-6.967756495,-6.593156758
050,2,3,17,139,Illinois,Moultrie County,14846,14846,14843,14893,14946,14876,-3,50,53,-70,47,167,179,166,63,201,163,149,-16,-34,16,17,0,0,0,0,13,69,38,-95,13,69,38,-95,0,15,-1,8,395,395,395,395,395,11.232176486,11.997721103,11.13272081,13.518966909,10.925299105,9.9926228958,-2.286790422,1.0724219981,1.1400979143,0,0,0,4.6408393866,2.5470022454,-6.371135403,4.6408393866,2.5470022454,-6.371135403
050,2,3,17,141,Illinois,Ogle County,53497,53497,53450,53153,52850,52385,-47,-297,-303,-465,143,545,549,548,136,465,461,453,7,80,88,95,3,-1,-6,-4,-61,-391,-388,-551,-58,-392,-394,-555,4,15,3,-5,525,525,525,525,525,10.224852959,10.35819741,10.414785955,8.7239571119,8.6978670415,8.6093029885,1.5008958472,1.660330368,1.8054829667,-0.018761198,-0.113204343,-0.076020335,-7.335628453,-7.320547532,-10.47180121,-7.354389651,-7.433751875,-10.54782154
050,2,3,17,143,Illinois,Peoria County,186494,186494,186266,186706,187255,188429,-228,440,549,1174,675,2573,2648,2616,431,1726,1756,1722,244,847,892,894,80,318,361,347,-564,-664,-686,57,-484,-346,-325,404,12,-61,-18,-124,4979,4979,4979,4981,4981,13.79728237,14.161904584,13.926597885,9.2553864633,9.3913536438,9.1672788833,4.5418959064,4.7705509398,4.7593190021,1.7052218397,1.9306826113,1.8472971966,-3.560588999,-3.668831777,0.3034465136,-1.855367159,-1.738149165,2.1507437101
050,2,3,17,145,Illinois,Perry County,22350,22350,22331,22240,22078,21887,-19,-91,-162,-191,51,207,213,215,76,247,219,219,-25,-40,-6,-4,2,14,14,14,6,-61,-171,-198,8,-47,-157,-184,-2,-4,1,-3,2500,2500,2500,2500,2498,9.2885508515,9.6123471276,9.7805072217,11.083439905,9.8831174692,9.9624701467,-1.794889053,-0.270770342,-0.181962925,0.6282111687,0.6317974638,0.6368702377,-2.737205806,-7.716954736,-9.00716479,-2.108994638,-7.085157272,-8.370294552
050,2,3,17,147,Illinois,Piatt County,16729,16729,16714,16670,16511,16433,-15,-44,-159,-78,37,153,170,163,54,154,161,164,-17,-1,9,-1,0,0,0,0,5,-43,-170,-56,5,-43,-170,-56,-3,0,2,-21,72,72,72,72,72,9.1660675773,10.246828004,9.8955803788,9.2259765157,9.7043488744,9.9562894609,-0.059908938,0.5424791296,-0.060709082,0,0,0,-2.576084352,-10.246828,-3.399708596,-2.576084352,-10.246828,-3.399708596
050,2,3,17,149,Illinois,Pike County,16430,16430,16400,16384,16276,16150,-30,-16,-108,-126,48,189,163,164,56,206,194,179,-8,-17,-31,-15,0,0,0,0,-18,13,-77,-127,-18,13,-77,-127,-4,-12,0,16,627,627,627,627,627,11.530014641,9.9816289039,10.115339542,12.567105905,11.879975505,11.040523037,-1.037091264,-1.898346601,-0.925183495,0,0,0,0.7930697901,-4.71524801,-7.833220255,0.7930697901,-4.71524801,-7.833220255
050,2,3,17,151,Illinois,Pope County,4470,4470,4459,4442,4271,4312,-11,-17,-171,41,8,33,31,30,5,59,39,20,3,-26,-8,10,0,0,0,0,-10,8,-159,49,-10,8,-159,49,-4,1,-4,-18,389,388,387,387,389,7.4148972026,7.1158039711,6.9905627403,13.256937423,8.9521404797,4.6603751602,-5.84204022,-1.836336509,2.3301875801,0,0,0,1.797550837,-36.49718811,11.417919142,1.797550837,-36.49718811,11.417919142
050,2,3,17,153,Illinois,Pulaski County,6161,6161,6140,6003,5960,5908,-21,-137,-43,-52,19,56,66,59,39,86,47,63,-20,-30,19,-4,0,0,0,0,0,-109,-60,-45,0,-109,-60,-45,-1,2,-2,-3,21,21,21,21,21,9.2234209009,11.034021566,9.9427030671,14.164539241,7.8575608125,10.616784631,-4.94111834,3.176460754,-0.674081564,0,0,0,-17.95272997,-10.0309287,-7.583417594,-17.95272997,-10.0309287,-7.583417594
050,2,3,17,155,Illinois,Putnam County,6006,6006,5994,5966,5876,5801,-12,-28,-90,-75,8,48,39,43,5,48,44,63,3,0,-5,-20,0,2,2,2,-11,-30,-87,-52,-11,-28,-85,-50,-4,0,0,-5,2,2,2,2,2,8.0267558528,6.5867252153,7.3649053695,8.0267558528,7.431177166,10.790442751,0,-0.844451951,-3.425537381,0.3344481605,0.3377807803,0.3425537381,-5.016722408,-14.69346394,-8.906397191,-4.682274247,-14.35568316,-8.563843453
050,2,3,17,157,Illinois,Randolph County,33476,33476,33453,33265,32956,32890,-23,-188,-309,-66,79,336,344,328,56,349,388,365,23,-13,-44,-37,0,1,3,1,-48,-163,-270,-39,-48,-162,-267,-38,2,-13,2,9,4298,4298,4298,4297,4295,10.072244372,10.389453497,9.9626400996,10.461944303,11.718337083,11.086474501,-0.389699931,-1.328883587,-1.123834401,0.0299769178,0.0906056991,0.0303739027,-4.886237597,-8.154512919,-1.184582207,-4.856260679,-8.06390722,-1.154208304
